time,voltage,current
1914641,1.02,24.15
1915165,1.04,24.15
1915688,1.09,24.15
1916212,1.09,24.14
1916735,1.05,24.15
1917259,1.08,24.14
1917783,1.03,24.15
1918306,1.09,24.15
1918829,1.12,24.14
1919353,1.07,24.15
1919877,1.09,24.14
1920403,1.05,24.15
1920927,1.08,24.14
1921451,1.10,24.15
1921974,1.10,24.14
1922497,1.06,24.13
1923021,1.08,24.14
1923545,1.08,24.15
1924068,1.01,24.15
1924591,1.02,24.15
1925114,1.07,24.14
1925639,1.00,24.15
1926162,1.06,24.13
1926685,1.04,24.14
1927213,1.09,24.15
1927736,1.06,24.16
1928259,1.04,24.15
1928782,1.06,24.14
1929306,1.06,24.14
1929830,0.99,24.15
1930353,1.08,24.14
1930876,1.07,24.14
1931400,1.07,24.14
1931924,1.07,24.14
1932447,1.09,24.15
1932971,1.04,24.14
1933494,1.10,24.15
1934018,1.18,24.13
1934544,1.05,24.14
1935069,1.05,24.15
1935592,1.04,24.13
1936115,1.12,24.14
1936638,1.09,24.14
1937163,1.02,24.15
1937686,0.97,24.15
1938209,0.98,24.14
1938733,0.98,24.15
1939257,1.07,24.14
1939780,1.07,24.14
1940303,1.05,24.15
1940830,1.10,24.15
1941353,1.10,24.14
1941876,1.08,24.14
1942400,1.05,24.15
1942923,1.00,24.13
1943446,0.97,24.15
1943969,1.10,24.15
1944493,1.08,24.14
1945016,1.04,24.14
1945540,1.04,24.14
1946063,1.30,24.11
1946587,1.06,24.12
1947110,0.99,24.14
1947633,1.01,24.14
1948156,1.07,24.14
1948680,1.11,24.14
1949206,1.10,24.14
1949729,1.16,24.12
1950253,1.11,24.14
1950776,1.05,24.14
1951299,1.07,24.14
1951822,1.05,24.14
1952346,1.06,24.14
1952869,1.05,24.15
1953392,1.05,24.14
1953920,1.08,24.15
1954443,1.14,24.13
1954966,1.10,24.14
1955489,1.10,24.13
1956013,0.78,24.17
1956537,1.05,24.14
1957060,1.06,24.20
1957583,1.13,24.14
1958107,1.04,24.13
1958630,1.08,24.14
1959153,1.03,24.14
1959676,1.10,24.14
1960200,1.10,24.13
1960724,1.07,24.13
1961247,1.08,24.14
1961771,1.09,24.14
1962294,1.03,24.14
1962817,1.05,24.14
1963340,1.07,24.14
1963868,1.06,24.14
1964392,1.05,24.14
1964915,1.08,24.14
1965438,1.07,24.13
1965962,1.08,24.14
1966485,1.03,24.14
1967008,1.06,24.14
1967535,1.04,24.15
1968058,1.04,24.13
1968581,1.06,24.14
1969104,1.12,24.13
1969629,1.10,24.14
1970152,1.08,24.13
1970676,1.06,24.13
1971200,1.03,24.15
1971723,1.08,24.14
1972246,1.02,24.15
1972770,1.15,24.13
1973294,1.17,24.14
1973817,1.07,24.13
1974340,1.07,24.14
1974864,1.07,24.13
1975388,1.04,24.13
1975911,1.03,24.14
1976434,1.06,24.14
1976958,1.09,24.14
1977482,1.10,24.14
1978008,1.05,24.14
1978533,1.09,24.14
1979059,1.10,24.14
1979584,1.17,24.12
1980107,1.02,24.14
1980631,1.07,24.14
1981152,1.03,24.14
1981675,1.00,24.14
1982198,1.07,24.13
1982722,1.01,24.13
1983245,0.96,24.14
1983768,1.03,24.15
1984291,1.05,24.15
1984815,1.13,24.13
1985338,1.03,24.13
1985861,0.97,24.14
1986384,1.06,24.13
1986908,0.74,24.16
1987431,1.14,24.12
1987954,1.00,24.13
1988477,0.99,24.14
1989001,0.99,24.14
1989524,0.96,24.14
1990047,1.02,24.13
1990572,1.01,24.14
1991094,1.04,24.13
1991617,1.03,24.14
1992141,1.01,24.14
1992667,1.07,24.14
1993193,1.15,24.13
1993718,1.10,24.13
1994246,1.07,24.13
1994769,1.01,24.13
1995292,1.10,24.13
1995815,1.03,24.14
1996339,1.10,24.13
1996862,1.05,24.12
1997385,1.06,24.13
1997908,1.10,24.13
1998432,1.14,24.13
1998955,1.07,24.13
1999478,1.06,24.13
2000002,1.06,24.14
2000525,1.10,24.13
2001048,1.10,24.13
2001571,0.99,24.13
2002095,1.00,24.14
2002618,1.06,24.14
2003141,1.05,24.13
2003664,1.08,24.13
2004188,1.04,24.13
2004711,1.05,24.13
2005234,1.08,24.13
2005757,0.99,24.16
2006281,1.07,24.13
2006804,1.15,24.13
2007331,1.05,24.12
2007859,1.10,24.13
2008382,1.07,24.12
2008905,1.07,24.13
2009428,1.16,24.13
2009952,1.11,24.13
2010476,1.11,24.12
2010999,1.04,24.14
2011523,1.14,24.18
2012046,1.01,24.18
2012570,1.02,24.13
2013093,0.80,24.14
2013617,1.16,24.18
2014140,1.16,24.14
2014663,1.05,24.18
2015186,1.18,24.15
2015711,1.08,24.14
2016234,0.71,24.13
2016757,1.08,24.18
2017281,1.19,24.15
2017805,1.06,24.13
2018328,0.77,24.13
2018851,0.84,24.15
2019375,1.13,24.18
2019898,1.06,24.13
2020422,1.02,24.13
2020948,1.11,24.16
2021475,1.21,24.14
2021999,1.04,24.13
2022522,0.79,24.13
2023046,1.06,24.18
2023569,1.13,24.14
2024092,1.05,24.13
2024615,0.72,24.13
2025140,1.07,24.18
2025663,1.19,24.14
2026186,1.01,24.13
2026711,1.05,24.15
2027234,1.12,24.12
2027758,0.69,24.12
2028281,1.11,24.18
2028805,1.09,24.13
2029328,1.04,24.12
2029852,0.72,24.13
2030375,1.12,24.18
2030899,1.13,24.14
2031422,1.18,24.12
2031946,0.75,24.13
2032470,0.82,24.14
2032993,1.17,24.12
2033516,0.74,24.14
2034040,1.08,24.18
2034566,1.20,24.13
2035090,1.00,24.13
2035625,1.09,24.15
2036150,1.13,24.12
2036673,0.72,24.12
2037197,0.77,24.12
2037721,0.96,24.16
2038244,1.14,24.15
2038767,1.18,24.13
2039291,0.85,24.11
2039815,0.77,24.13
2040338,1.16,24.13
2040861,0.71,24.13
2041385,1.04,24.17
2041909,1.12,24.15
2042432,1.12,24.14
2042955,0.69,24.13
2043480,1.09,24.18
2044003,1.14,24.15
2044526,1.07,24.13
2045049,0.72,24.13
2045574,1.05,24.18
2046097,1.14,24.15
2046620,1.03,24.13
2047143,0.70,24.12
2047668,1.14,24.13
2048189,1.15,24.16
2048712,0.85,24.14
2049235,1.25,24.16
2049759,1.15,24.13
2050285,0.99,24.13
2050808,0.80,24.15
2051332,1.15,24.17
2051856,1.13,24.14
2052378,1.03,24.12
2052902,0.69,24.13
2053426,1.01,24.18
2053949,1.14,24.18
2054472,1.18,24.13
2054995,0.99,24.18
2055519,1.05,24.14
2056042,1.10,24.12
2056565,0.73,24.12
2057089,1.03,24.17
2057612,1.09,24.15
2058136,1.13,24.12
2058659,0.85,24.13
2059183,0.76,24.12
2059706,1.16,24.17
2060229,1.15,24.11
2060752,0.81,24.12
2061281,1.09,24.12
2061805,0.93,24.12
2062328,0.86,24.14
2062852,1.13,24.17
2063375,1.18,24.12
2063898,0.89,24.11
2064421,0.77,24.13
2064948,1.08,24.17
2065472,1.19,24.12
2065995,1.11,24.11
2066519,0.73,24.13
2067042,1.07,24.11
2067566,0.72,24.12
2068089,1.09,24.17
2068613,1.17,24.14
2069136,1.16,24.12
2069659,0.70,24.12
2070182,1.07,24.17
2070706,1.19,24.14
2071229,1.14,24.11
2071753,0.67,24.13
2072276,1.08,24.17
2072800,1.20,24.14
2073323,1.03,24.12
2073846,0.67,24.13
2074370,1.09,24.11
2074896,0.75,24.10
2075419,0.80,24.15
2075942,1.13,24.15
2076466,1.13,24.12
2076990,0.91,24.11
2077513,0.69,24.13
2078036,1.00,24.16
2078560,1.14,24.14
2079083,1.04,24.12
2079610,1.17,24.16
2080135,1.24,24.12
2080659,0.86,24.12
2081182,0.78,24.13
2081705,1.10,24.17
2082229,1.16,24.14
2082752,1.12,24.12
2083275,0.71,24.11
2083800,0.75,24.13
2084323,1.09,24.18
2084846,1.10,24.13
2085369,1.14,24.11
2085894,0.72,24.15
2086417,1.15,24.12
2086940,0.89,24.11
2087463,0.80,24.13
2087990,1.12,24.16
2088513,1.13,24.12
2089037,1.15,24.11
2089561,0.67,24.11
2090084,0.83,24.14
2090607,1.14,24.17
2091130,1.24,24.11
2091655,0.97,24.12
2092178,1.18,24.15
2092701,1.13,24.12
2093224,0.94,24.13
2093751,0.84,24.14
2094275,1.17,24.15
2094798,1.18,24.11
2095322,0.90,24.13
2095845,0.71,24.13
2096368,1.11,24.16
2096892,1.18,24.12
2097416,1.02,24.12
2097938,0.71,24.12
2098462,1.12,24.12
2098985,0.93,24.11
2099509,0.77,24.12
2100032,1.18,24.16
2100555,1.15,24.14
2101079,1.13,24.11
2101605,0.94,24.10
2102128,0.93,24.14
2102651,1.13,24.17
2103176,1.14,24.13
2103699,1.10,24.12
2104222,1.07,24.11
2104747,1.08,24.14
2105270,1.12,24.11
2105793,0.93,24.10
2106317,0.71,24.13
2106842,1.02,24.16
2107365,1.14,24.13
2107888,1.17,24.11
2108416,0.81,24.11
2108941,1.24,24.11
2109466,0.90,24.12
2109991,2.93,23.88
2110515,1.05,24.11
2111037,0.93,24.12
2111561,1.09,24.18
2112084,1.09,24.13
2112608,1.12,24.11
2113131,0.90,24.11
2113654,0.72,24.13
2114178,1.15,24.16
2114701,1.15,24.13
2115222,1.06,24.11
2115745,1.05,24.12
2116269,1.06,24.11
2116792,1.07,24.12
2117315,1.05,24.11
2117838,1.04,24.11
2118362,1.06,24.11
2118885,1.03,24.11
2119408,1.05,24.11
2119931,1.03,24.12
2120455,1.04,24.12
2120978,1.04,24.11
2121501,1.04,24.11
2122024,1.06,24.11
2122548,1.04,24.11
2123075,1.05,24.11
2123599,1.05,24.12
2124123,1.05,24.11
2124646,1.05,24.11
2125169,1.04,24.11
2125693,1.01,24.12
2126217,1.06,24.11
2126740,1.02,24.11
2127263,1.05,24.11
2127787,1.01,24.12
2128313,1.05,24.11
2128836,1.04,24.11
2129360,1.04,24.11
2129884,1.05,24.11
2130407,1.08,24.11
2130930,1.08,24.11
2131454,1.05,24.11
2131978,1.04,24.11
2132501,1.04,24.11
2133024,1.06,24.11
2133548,1.06,24.11
2134072,1.06,24.11
2134595,1.03,24.11
2135118,1.05,24.11
2135642,1.05,24.10
2136166,1.03,24.12
2136689,1.04,24.12
2137214,1.05,24.11
2137740,1.01,24.11
2138263,1.06,24.11
2138786,1.06,24.11
2139310,1.05,24.11
2139833,1.04,24.11
2140356,1.05,24.10
2140879,1.05,24.11
2141403,1.07,24.11
2141929,1.03,24.12
2142452,1.05,24.10
2142976,1.08,24.10
2143499,1.06,24.11
2144022,1.04,24.11
2144546,1.07,24.11
2145070,1.04,24.11
2145593,1.05,24.10
2146116,1.04,24.11
2146639,1.08,24.11
2147163,0.94,24.11
2147687,1.08,24.10
2148209,1.03,24.11
2148733,0.99,24.12
2149257,1.01,24.11
2149780,0.98,24.11
2150303,1.02,24.10
2150827,1.09,24.10
2151351,1.03,24.10
2151878,1.05,24.10
2152402,1.02,24.11
2152926,1.06,24.11
2153449,1.07,24.10
2153973,1.05,24.11
2154497,0.99,24.10
2155023,1.09,24.10
2155545,1.06,24.11
2156068,1.10,24.10
2156593,1.03,24.11
2157116,1.07,24.11
2157639,1.03,24.11
2158162,1.07,24.10
2158686,1.04,24.11
2159209,1.03,24.11
2159732,1.06,24.10
2160256,1.00,24.12
2160779,0.99,24.11
2161302,1.00,24.11
2161825,0.94,24.12
2162349,1.00,24.11
2162872,1.06,24.10
2163396,1.05,24.10
2163919,1.06,24.10
2164443,1.05,24.10
2164966,1.07,24.10
2165489,1.05,24.10
2166016,1.02,24.11
2166539,1.04,24.11
2167062,1.04,24.11
2167585,1.06,24.11
2168109,1.04,24.11
2168635,1.05,24.10
2169159,1.06,24.10
2169682,0.97,24.11
2170206,1.02,24.11
2170729,1.11,24.09
2171252,1.12,24.11
2171776,1.05,24.10
2172299,1.03,24.10
2172822,1.15,24.09
2173346,1.08,24.10
2173870,1.06,24.10
2174393,1.07,24.10
2174916,1.08,24.10
2175439,1.08,24.10
2175963,1.07,24.10
2176486,1.06,24.11
2177009,1.07,24.10
2177533,1.06,24.10
2178057,1.12,24.10
2178580,1.07,24.10
2179103,1.08,24.10
2179627,1.04,24.09
2180150,1.10,24.09
2180676,1.15,24.09
2181200,0.97,24.11
2181724,1.16,24.10
2182245,1.08,24.09
2182768,1.06,24.10
2183291,1.00,24.10
2183815,1.14,24.10
2184338,1.08,24.09
2184861,1.05,24.10
2185384,1.08,24.10
2185908,1.05,24.11
2186431,1.10,24.09
2186954,1.01,24.10
2187478,1.17,24.07
2188002,1.08,24.09
2188525,1.02,24.10
2189047,1.08,24.08
2189572,1.04,24.11
2190095,1.03,24.10
2190618,1.09,24.09
2191141,1.07,24.09
2191665,1.06,24.09
2192188,1.08,24.10
2192711,1.05,24.10
2193234,1.03,24.09
2193758,1.07,24.10
2194281,1.05,24.09
2194804,1.07,24.10
2195334,1.07,24.09
2195859,1.08,24.10
2196382,1.09,24.10
2196907,1.09,24.09
2197430,1.07,24.09
2197953,1.07,24.09
2198476,1.10,24.10
2199000,1.08,24.08
2199524,1.14,24.09
2200047,1.07,24.09
2200570,0.99,24.10
2201094,1.04,24.10
2201618,1.10,24.10
2202141,1.04,24.11
2202664,1.04,24.09
2203188,1.06,24.09
2203711,1.07,24.10
2204235,1.06,24.10
2204760,1.06,24.10
2205283,1.03,24.10
2205806,1.00,24.11
2206330,1.01,24.11
2206855,1.09,24.10
2207378,1.14,24.10
2207901,1.07,24.11
2208424,1.06,24.10
2208951,1.00,24.10
2209477,1.07,24.09
2210001,1.03,24.10
2210525,1.07,24.09
2211049,1.01,24.10
2211572,1.09,24.07
2212096,1.10,24.09
2212620,1.13,24.08
2213143,1.03,24.09
2213667,1.10,24.09
2214192,1.08,24.09
2214716,1.08,24.09
2215239,1.08,24.09
2215762,1.06,24.09
2216286,1.05,24.10
2216809,1.04,24.10
2217332,1.01,24.10
2217856,1.00,24.10
2218379,1.10,24.09
2218902,1.06,24.09
2219425,1.05,24.10
2219949,1.00,24.09
2220472,1.07,24.09
2220995,1.06,24.10
2221518,1.05,24.10
2222045,1.05,24.09
2222569,1.08,24.08
2223093,1.11,24.10
2223617,1.09,24.08
2224144,1.09,24.09
2224669,1.11,24.08
2225191,1.05,24.09
2225715,1.07,24.09
2226238,1.02,24.09
2226762,1.08,24.09
2227286,1.05,24.10
2227809,1.08,24.09
2228332,1.06,24.09
2228856,1.05,24.09
2229381,1.09,24.09
2229904,1.06,24.09
2230427,1.04,24.09
2230950,1.13,24.09
2231474,1.10,24.09
2231998,1.07,24.09
2232521,1.08,24.08
2233044,1.06,24.10
2233568,1.02,24.09
2234092,1.05,24.09
2234615,1.08,24.09
2235139,1.00,24.10
2235665,1.02,24.08
2236188,0.99,24.09
2236711,0.99,24.10
2237235,1.03,24.09
2237759,1.07,24.09
2238285,1.01,24.09
2238810,1.03,24.09
2239333,1.05,24.09
2239856,1.07,24.09
2240379,1.02,24.09
2240903,1.07,24.09
2241426,1.10,24.09
2241949,1.07,24.08
2242472,1.14,24.09
2242996,1.06,24.09
2243519,1.14,24.08
2244042,1.10,24.08
2244566,1.09,24.08
2245089,1.04,24.09
2245613,1.07,24.09
2246136,1.05,24.09
2246660,1.09,24.09
2247183,1.07,24.08
2247706,1.12,24.08
2248229,1.10,24.08
2248753,1.06,24.09
2249274,1.07,24.09
2249797,1.03,24.09
2250320,1.04,24.10
2250844,1.01,24.09
2251368,1.06,24.09
2251891,1.05,24.09
2252414,1.08,24.09
2252940,1.07,24.08
2253466,1.07,24.09
2253991,1.07,24.09
2254516,1.04,24.09
2255039,1.04,24.09
2255562,1.03,24.09
2256086,1.06,24.09
2256609,1.04,24.09
2257132,1.03,24.09
2257655,1.03,24.09
2258180,1.06,24.09
2258703,1.02,24.09
2259226,1.08,24.09
2259748,1.02,24.09
2260273,1.05,24.08
2260796,1.07,24.09
2261319,1.08,24.08
2261842,1.07,24.08
2262369,1.07,24.08
2262891,1.09,24.08
2263414,1.10,24.08
2263938,1.02,24.08
2264461,1.05,24.08
2264984,1.06,24.09
2265507,1.07,24.08
2266031,1.11,24.08
2266553,1.10,24.08
2267076,1.09,24.08
2267603,1.06,24.07
2268128,1.07,24.08
2268651,1.08,24.08
2269174,1.08,24.08
2269698,1.05,24.08
2270221,1.06,24.08
2270744,1.08,24.08
2271267,1.01,24.09
2271791,1.09,24.08
2272314,1.05,24.08
2272837,1.06,24.08
2273360,1.06,24.08
2273884,1.06,24.08
2274407,1.05,24.09
2274930,1.02,24.09
2275453,1.03,24.08
2275987,1.07,24.08
2276510,1.05,24.08
2277033,1.04,24.08
2277557,1.04,24.08
2278080,1.05,24.08
2278603,1.03,24.09
2279127,1.00,24.09
2279651,1.01,24.09
2280174,1.02,24.08
2280697,1.04,24.09
2281224,1.05,24.09
2281747,1.06,24.08
2282270,1.05,24.09
2282793,1.03,24.09
2283317,0.99,24.09
2283840,1.04,24.08
2284363,1.04,24.08
2284887,1.05,24.08
2285410,1.05,24.08
2285933,1.04,24.08
2286457,1.05,24.08
2286981,1.05,24.08
2287504,1.06,24.08
2288027,1.04,24.08
2288550,1.09,24.08
2289077,1.07,24.08
2289600,1.05,24.08
2290124,1.07,24.08
2290648,1.05,24.08
2291171,1.06,24.08
2291694,1.08,24.08
2292218,1.06,24.08
2292742,1.09,24.08
2293265,1.06,24.08
2293788,1.09,24.08
2294312,1.04,24.08
2294836,1.06,24.08
2295359,1.05,24.08
2295887,1.09,24.08
2296412,1.08,24.08
2296935,1.11,24.08
2297458,1.06,24.07
2297981,1.10,24.07
2298505,1.07,24.07
2299028,1.10,24.08
2299551,1.08,24.08
2300075,1.08,24.07
2300598,1.11,24.07
2301121,1.08,24.07
2301644,1.07,24.07
2302168,1.06,24.07
2302694,1.07,24.08
2303218,1.08,24.08
2303741,1.08,24.08
2304265,1.06,24.08
2304789,1.04,24.08
2305312,1.04,24.07
2305836,1.06,24.07
2306360,1.07,24.07
2306883,1.06,24.08
2307406,1.07,24.08
2307931,1.05,24.07
2308454,1.05,24.07
2308977,1.04,24.08
2309500,1.06,24.08
2310027,1.06,24.08
2310551,1.03,24.08
2311075,1.04,24.08
2311598,1.04,24.08
2312122,1.05,24.08
2312645,1.06,24.08
2313168,1.04,24.08
2313692,1.05,24.08
2314215,1.03,24.08
2314738,1.05,24.07
2315261,1.03,24.08
2315785,1.06,24.08
2316306,1.05,24.08
2316829,1.03,24.08
2317352,1.01,24.08
2317876,1.02,24.08
2318399,1.04,24.08
2318922,1.04,24.08
2319446,1.06,24.08
2319969,1.03,24.08
2320492,1.04,24.08
2321015,1.05,24.08
2321540,1.04,24.08
2322062,1.03,24.08
2322585,1.04,24.08
2323109,1.06,24.08
2323633,1.04,24.08
2324156,1.04,24.08
2324681,1.07,24.08
2325206,1.04,24.08
2325730,1.06,24.07
2326252,1.04,24.08
2326775,1.03,24.08
2327300,1.07,24.07
2327823,1.04,24.07
2328346,1.06,24.07
2328869,1.05,24.07
2329396,1.07,24.07
2329919,1.08,24.07
2330442,1.07,24.08
2330966,1.08,24.08
2331490,1.08,24.07
2332014,1.05,24.07
2332537,1.07,24.07
2333061,1.06,24.07
2333584,1.08,24.07
2334108,1.10,24.07
2334631,1.08,24.07
2335155,1.08,24.07
2335678,1.06,24.07
2336202,1.05,24.07
2336726,1.04,24.07
2337249,1.08,24.07
2337772,1.09,24.07
2338296,1.07,24.07
2338820,1.07,24.07
2339346,1.07,24.07
2339871,1.04,24.07
2340395,1.07,24.07
2340918,1.07,24.07
2341441,1.09,24.07
2341964,1.09,24.07
2342488,1.08,24.07
2343014,1.07,24.07
2343537,1.08,24.07
2344061,1.07,24.06
2344585,1.08,24.07
2345109,1.07,24.07
2345632,1.10,24.07
2346156,1.08,24.06
2346680,1.08,24.06
2347203,1.06,24.06
2347726,1.10,24.06
2348251,1.09,24.07
2348774,1.07,24.06
2349297,1.07,24.07
2349820,1.07,24.07
2350345,1.04,24.07
2350868,1.06,24.07
2351391,1.09,24.07
2351915,1.11,24.06
2352439,1.09,24.07
2352962,1.07,24.06
2353488,1.06,24.07
2354012,1.05,24.07
2354535,1.05,24.07
2355059,1.07,24.07
2355582,1.03,24.07
2356110,1.05,24.06
2356632,1.03,24.07
2357156,1.06,24.07
2357680,1.04,24.07
2358203,1.07,24.07
2358726,1.04,24.07
2359250,1.07,24.07
2359774,1.04,24.07
2360297,1.03,24.07
2360820,1.04,24.07
2361345,1.05,24.07
2361868,1.05,24.07
2362391,1.06,24.07
2362914,1.04,24.07
2363438,1.04,24.07
2363962,1.05,24.07
2364485,1.01,24.07
2365008,1.05,24.07
2365532,1.05,24.07
2366056,1.06,24.07
2366579,1.04,24.07
2367102,1.01,24.08
2367626,1.06,24.07
2368153,1.01,24.07
2368679,1.04,24.07
2369204,1.02,24.07
2369730,1.06,24.07
2370253,1.06,24.07
2370777,1.04,24.07
2371300,1.06,24.07
2371822,1.04,24.07
2372345,1.06,24.07
2372869,1.05,24.07
2373392,1.05,24.06
2373915,1.02,24.07
2374438,1.05,24.06
2374962,1.06,24.07
2375485,1.01,24.07
2376008,1.03,24.07
2376530,1.06,24.06
2377054,1.05,24.06
2377577,1.06,24.06
2378100,1.01,24.07
2378624,1.03,24.07
2379147,1.05,24.06
2379670,1.05,24.06
2380193,1.07,24.06
2380716,1.04,24.06
2381239,1.04,24.07
2381762,1.07,24.06
2382288,1.07,24.06
2382812,1.08,24.06
2383334,1.07,24.07
2383857,1.05,24.06
2384380,1.08,24.06
2384904,1.08,24.06
2385427,1.09,24.06
2385950,1.07,24.06
2386472,1.06,24.06
2386996,1.05,24.06
2387520,1.03,24.06
2388042,1.06,24.06
2388566,1.05,24.06
2389089,1.01,24.07
2389612,1.12,24.06
2390135,1.10,24.06
2390659,1.09,24.06
2391182,1.13,24.06
2391705,1.07,24.07
2392228,1.08,24.06
2392752,1.04,24.06
2393275,1.08,24.06
2393798,1.06,24.06
2394321,1.07,24.06
2394845,1.09,24.06
2395368,1.06,24.06
2395891,1.06,24.06
2396418,1.07,24.05
2396945,1.03,24.06
2397469,1.09,24.06
2397993,1.09,24.06
2398517,1.09,24.06
2399040,1.10,24.05
2399564,1.07,24.06
2400088,1.04,24.06
2400611,1.07,24.06
2401135,1.08,24.06
2401658,1.07,24.06
2402182,1.05,24.06
2402706,1.05,24.06
2403229,1.08,24.06
2403752,1.06,24.06
2404276,1.09,24.06
2404800,1.08,24.06
2405323,1.06,24.06
2405847,1.09,24.06
2406371,1.06,24.06
2406894,1.10,24.05
2407417,1.07,24.06
2407941,1.05,24.06
2408465,1.06,24.06
2408988,1.05,24.06
2409511,1.05,24.06
2410038,1.08,24.06
2410561,1.07,24.06
2411087,1.07,24.06
2411612,1.05,24.05
2412135,1.05,24.06
2412658,1.07,24.06
2413181,1.06,24.06
2413705,1.07,24.06
2414229,1.07,24.06
2414751,1.03,24.06
2415276,1.04,24.05
2415799,1.08,24.06
2416322,1.07,24.06
2416845,1.07,24.05
2417369,1.03,24.06
2417892,1.07,24.06
2418415,1.04,24.06
2418938,1.05,24.06
2419462,1.04,24.06
2419985,1.05,24.05
2420508,1.06,24.06
2421031,1.05,24.06
2421555,1.01,24.06
2422078,1.02,24.06
2422601,1.06,24.06
2423128,1.07,24.05
2423652,1.04,24.06
2424176,1.06,24.06
2424700,1.04,24.06
2425224,1.04,24.06
2425751,1.08,24.06
2426277,1.04,24.06
2426802,1.08,24.06
2427325,1.02,24.06
2427848,1.04,24.06
2428371,1.06,24.06
2428895,1.03,24.06
2429418,1.07,24.05
2429941,1.05,24.05
2430465,1.01,24.06
2430988,1.05,24.05
2431511,1.04,24.06
2432034,1.07,24.06
2432558,1.04,24.06
2433081,1.06,24.06
2433604,1.06,24.06
2434127,1.08,24.05
2434651,1.08,24.05
2435174,1.03,24.06
2435697,1.03,24.06
2436220,1.01,24.06
2436747,1.06,24.05
2437270,1.02,24.06
2437793,1.02,24.06
2438317,1.02,24.06
2438841,1.06,24.05
2439364,1.05,24.05
2439889,1.05,24.06
2440414,1.03,24.06
2440937,1.04,24.06
2441460,1.02,24.05
2441984,1.00,24.05
2442508,1.02,24.06
2443031,1.09,24.06
2443554,1.07,24.05
2444079,1.06,24.05
2444602,1.07,24.05
2445138,1.04,24.05
2445663,1.01,24.05
2446186,1.04,24.05
2446709,1.07,24.05
2447233,1.04,24.05
2447756,1.07,24.05
2448280,1.04,24.05
2448803,1.06,24.05
2449327,1.02,24.06
2449850,1.05,24.05
2450371,1.06,24.05
2450895,1.03,24.05
2451419,1.07,24.05
2451942,1.06,24.05
2452465,1.05,24.05
2452988,1.07,24.05
2453513,1.07,24.05
2454036,1.06,24.05
2454561,1.03,24.05
2455085,1.03,24.05
2455608,1.03,24.05
2456132,1.06,24.05
2456655,1.07,24.05
2457179,1.02,24.05
2457702,1.04,24.05
2458225,1.06,24.05
2458749,1.09,24.05
2459273,1.06,24.05
2459796,1.07,24.05
2460319,1.03,24.05
2460844,1.09,24.05
2461367,1.10,24.05
2461890,1.06,24.05
2462413,1.12,24.04
2462938,1.10,24.04
2463464,1.07,24.05
2463987,1.12,24.04
2464510,1.01,24.05
2465034,1.09,24.05
2465557,1.09,24.05
2466081,1.08,24.04
2466605,1.07,24.04
2467128,1.09,24.05
2467651,1.07,24.04
2468174,1.10,24.04
2468699,1.05,24.04
2469224,1.07,24.05
2469747,1.09,24.04
2470270,1.07,24.04
2470794,1.08,24.04
2471317,1.06,24.04
2471840,1.10,24.04
2472364,1.03,24.05
2472887,1.05,24.04
2473411,1.07,24.05
2473934,1.06,24.05
2474458,1.05,24.04
2474981,1.07,24.05
2475504,1.06,24.04
2476028,1.07,24.04
2476551,1.09,24.04
2477078,1.07,24.04
2477601,1.06,24.04
2478125,1.08,24.04
2478649,1.05,24.05
2479172,1.07,24.04
2479695,1.09,24.04
2480219,1.05,24.04
2480742,1.06,24.04
2481265,1.07,24.04
2481788,1.06,24.04
2482312,1.07,24.05
2482835,1.06,24.04
2483361,1.05,24.04
2483886,1.06,24.04
2484409,1.06,24.04
2484932,1.08,24.05
2485455,1.07,24.04
2485979,1.05,24.04
2486502,1.04,24.04
2487025,1.07,24.04
2487549,1.04,24.04
2488073,1.05,24.04
2488596,1.07,24.04
2489119,1.05,24.04
2489643,1.05,24.04
2490169,1.05,24.04
2490692,1.06,24.05
2491215,1.05,24.05
2491740,1.08,24.04
2492263,1.07,24.04
2492786,1.04,24.04
2493309,1.06,24.05
2493833,1.04,24.04
2494356,1.04,24.05
2494880,1.04,24.04
2495404,1.06,24.04
2495927,1.07,24.04
2496450,1.04,24.04
2496973,1.05,24.04
2497497,1.05,24.04
2498023,1.04,24.04
2498547,1.05,24.04
2499070,1.06,24.04
2499594,1.04,24.04
2500117,1.04,24.05
2500640,1.06,24.04
2501164,1.04,24.04
2501687,1.01,24.05
2502209,1.05,24.04
2502732,1.06,24.04
2503256,1.07,24.04
2503782,1.03,24.04
2504305,1.02,24.04
2504829,1.05,24.04
2505353,1.00,24.05
2505877,1.06,24.04
2506400,1.06,24.04
2506924,1.06,24.04
2507448,1.03,24.05
2507971,1.05,24.04
2508495,1.00,24.04
2509020,1.02,24.05
2509543,1.06,24.04
2510066,1.02,24.05
2510589,1.02,24.05
2511113,1.08,24.04
2511636,1.02,24.04
2512159,1.05,24.04
2512687,1.05,24.04
2513212,1.04,24.04
2513738,1.05,24.04
2514263,1.02,24.04
2514786,1.06,24.04
2515309,1.02,24.04
2515832,1.05,24.04
2516356,1.03,24.04
2516879,1.03,24.04
2517400,1.05,24.04
2517923,1.06,24.04
2518447,1.05,24.04
2518970,1.04,24.04
2519493,1.10,24.04
2520016,1.07,24.04
2520540,1.04,24.04
2521063,1.04,24.04
2521586,1.04,24.04
2522109,1.08,24.04
2522633,1.06,24.04
2523157,1.07,24.03
2523680,1.05,24.04
2524204,1.06,24.03
2524727,1.06,24.04
