time,voltage,current
1916453,0.99,19.03
1916977,0.99,19.04
1917500,0.99,19.03
1918023,1.00,19.05
1918547,1.01,19.04
1919071,1.01,19.02
1919594,0.97,19.03
1920118,0.99,19.04
1920642,1.05,19.03
1921165,0.97,19.03
1921689,0.99,19.02
1922212,1.02,19.04
1922736,1.02,19.05
1923259,1.03,19.03
1923783,1.02,19.02
1924306,0.96,19.03
1924833,1.04,19.03
1925360,1.02,19.05
1925883,0.99,19.03
1926407,0.98,19.01
1926930,1.01,19.04
1927454,1.04,19.04
1927977,1.01,19.02
1928501,0.95,19.03
1929024,1.00,19.03
1929547,1.04,19.05
1930072,0.99,19.04
1930595,0.96,19.01
1931118,0.99,19.03
1931641,0.99,19.04
1932165,1.05,19.03
1932689,1.03,19.02
1933212,0.95,19.02
1933735,1.00,19.03
1934259,1.02,19.03
1934782,1.02,19.05
1935305,1.01,19.02
1935830,0.96,19.02
1936353,0.98,19.03
1936876,1.05,19.03
1937399,1.00,19.03
1937927,0.99,19.02
1938450,0.98,19.02
1938973,0.98,19.04
1939496,1.05,19.04
1940025,1.00,19.02
1940549,0.95,19.03
1941073,1.04,19.02
1941598,0.98,19.02
1942121,0.95,19.02
1942644,1.00,19.02
1943168,1.05,19.03
1943691,0.98,19.02
1944214,1.01,19.02
1944737,1.03,19.04
1945261,1.00,19.02
1945784,0.99,19.00
1946307,1.00,19.03
1946830,0.98,19.06
1947354,0.98,19.01
1947877,1.01,19.03
1948400,1.02,19.02
1948923,0.99,19.01
1949447,0.97,19.03
1949970,1.03,19.04
1950493,1.00,19.01
1951016,0.98,19.03
1951543,1.04,19.02
1952066,0.97,19.01
1952589,1.01,19.02
1953113,1.03,19.01
1953636,0.98,19.01
1954160,0.98,19.03
1954689,1.04,19.03
1955215,0.99,19.01
1955739,0.99,19.02
1956262,1.05,19.03
1956786,0.94,19.02
1957309,0.97,19.01
1957833,1.05,19.02
1958356,0.99,19.02
1958880,0.98,19.01
1959403,1.07,19.02
1959926,0.97,19.00
1960450,1.03,19.02
1960973,1.01,19.01
1961496,0.99,19.03
1962019,1.00,19.01
1962544,0.99,19.01
1963067,1.01,19.03
1963590,0.96,19.00
1964113,1.01,19.02
1964640,0.99,19.02
1965163,1.01,19.02
1965687,1.02,19.03
1966211,0.94,19.01
1966735,1.04,19.03
1967258,0.99,19.00
1967781,1.04,19.03
1968306,0.99,18.99
1968833,1.02,19.02
1969357,0.98,19.01
1969882,0.99,19.01
1970405,0.98,19.02
1970928,0.99,19.01
1971452,1.03,19.03
1971976,0.96,19.01
1972499,1.04,19.03
1973023,0.99,19.00
1973547,0.97,19.02
1974070,1.00,19.01
1974594,1.01,19.01
1975117,1.02,19.03
1975641,0.98,19.00
1976165,1.06,19.02
1976688,0.98,19.01
1977211,0.98,19.01
1977736,1.04,19.02
1978261,0.96,19.00
1978785,1.02,19.01
1979309,1.00,19.00
1979832,1.00,19.01
1980355,1.02,19.00
1980879,1.00,19.02
1981403,0.99,19.01
1981926,1.01,18.99
1982449,1.04,19.02
1982973,0.93,19.00
1983502,1.04,19.01
1984026,0.96,19.00
1984550,1.04,19.02
1985074,1.01,18.99
1985597,1.00,19.01
1986121,1.00,19.00
1986644,1.03,19.00
1987168,0.98,19.01
1987691,0.97,19.00
1988214,1.06,19.01
1988738,0.97,19.00
1989262,1.00,19.00
1989785,0.99,19.00
1990308,0.96,19.01
1990832,1.06,19.01
1991355,0.98,18.99
1991883,0.93,19.07
1992408,0.98,18.99
1992932,1.04,19.01
1993455,0.99,19.01
1993978,1.04,19.00
1994502,1.01,19.01
1995026,1.00,19.00
1995549,1.02,19.01
1996072,0.98,18.99
1996597,1.01,19.00
1997120,1.01,18.99
1997646,0.99,19.01
1998172,0.98,19.00
1998695,1.01,19.00
1999218,0.96,19.00
1999742,0.89,19.05
2000266,1.04,18.98
2000789,1.00,19.01
2001312,1.01,18.99
2001837,1.03,19.00
2002360,0.99,19.00
2002883,1.03,18.99
2003407,0.99,18.99
2003931,1.01,19.00
2004454,1.02,18.99
2004980,1.04,19.01
2005505,0.94,18.99
2006028,1.04,19.00
2006551,0.96,18.99
2007074,1.04,19.01
2007599,0.98,18.99
2008122,1.01,19.00
2008645,0.99,18.99
2009168,1.03,18.99
2009693,0.97,18.99
2010216,1.02,19.01
2010739,0.98,18.98
2011262,1.04,19.00
2011787,0.95,18.98
2012315,1.06,19.00
2012839,0.96,18.99
2013363,1.05,19.01
2013886,0.99,18.98
2014409,1.01,19.00
2014932,1.00,18.99
2015456,0.97,18.98
2015979,1.03,19.01
2016503,0.93,18.99
2017027,1.01,18.99
2017550,1.04,19.01
2018073,0.98,18.98
2018599,1.02,18.98
2019123,1.01,19.00
2019646,0.93,18.98
2020170,1.03,18.99
2020695,1.00,19.00
2021218,0.98,18.97
2021741,1.05,18.99
2022265,1.02,19.00
2022789,0.98,18.98
2023312,0.99,18.98
2023836,1.04,19.01
2024359,1.00,18.99
2024883,0.97,18.97
2025407,1.01,18.99
2025930,1.02,19.00
2026458,0.97,18.98
2026983,0.96,18.97
2027506,1.02,18.98
2028029,1.04,19.00
2028553,0.95,18.98
2029077,0.98,18.97
2029600,1.02,18.99
2030124,1.04,19.00
2030647,1.00,18.98
2031171,0.99,18.97
2031697,1.01,18.99
2032221,1.02,18.99
2032744,0.96,18.98
2033267,0.98,18.98
2033790,1.04,18.99
2034314,1.02,19.00
2034837,0.97,18.98
2035360,1.00,18.96
2035884,0.99,18.99
2036408,1.00,18.98
2036931,0.98,18.96
2037454,0.98,18.99
2037978,1.03,19.01
2038501,1.01,18.99
2039024,0.91,18.96
2039547,1.02,18.98
2040071,1.04,18.98
2040595,0.95,18.99
2041122,0.96,18.96
2041648,1.01,18.98
2042171,1.04,18.99
2042694,0.98,18.98
2043217,0.97,18.97
2043741,0.97,18.97
2044265,1.04,18.99
2044788,1.00,18.98
2045314,0.99,18.96
2045837,1.02,18.99
2046361,1.04,18.97
2046884,0.98,18.96
2047408,1.04,18.98
2047931,1.01,18.98
2048454,0.97,18.96
2048977,1.01,18.98
2049501,1.04,18.98
2050025,0.99,18.97
2050548,0.99,18.98
2051072,1.08,18.98
2051595,1.01,18.97
2052118,0.99,18.95
2052641,1.01,18.96
2053165,1.00,18.97
2053689,1.06,18.98
2054212,1.04,18.98
2054735,0.96,18.98
2055259,0.96,18.95
2055787,1.00,18.96
2056311,1.03,18.99
2056835,1.02,18.98
2057358,0.97,18.97
2057881,0.98,18.97
2058404,0.97,18.95
2058931,1.01,18.96
2059454,1.02,18.98
2059977,1.07,18.98
2060502,1.03,18.98
2061025,0.99,18.97
2061549,0.95,18.96
2062072,0.98,18.95
2062596,0.99,18.97
2063120,1.00,18.97
2063643,1.00,18.97
2064166,1.04,18.98
2064690,1.03,18.97
2065214,1.02,18.97
2065737,1.00,18.97
2066262,1.00,18.97
2066785,0.95,18.95
2067308,0.96,18.95
2067832,0.98,18.94
2068356,0.99,18.95
2068879,0.97,18.96
2069403,0.98,18.96
2069931,1.01,18.96
2070455,1.00,18.96
2070978,1.02,18.97
2071502,1.05,18.97
2072029,1.05,18.98
2072552,1.05,18.98
2073075,1.04,18.97
2073598,1.07,18.96
2074123,1.04,18.98
2074646,1.05,18.97
2075169,1.01,18.97
2075694,1.02,18.97
2076217,1.01,18.96
2076740,1.00,18.97
2077263,0.98,18.96
2077788,0.97,18.94
2078311,0.97,18.95
2078834,0.99,18.94
2079358,1.01,18.95
2079882,0.99,18.97
2080405,1.02,18.96
2080928,1.01,18.96
2081453,0.99,18.96
2081976,1.04,18.97
2082499,1.04,18.95
2083023,1.03,18.97
2083547,1.06,18.96
2084070,1.06,18.97
2084598,1.01,18.97
2085125,1.01,18.97
2085653,1.02,18.96
2086177,0.98,18.96
2086701,0.98,18.94
2087224,0.97,18.94
2087748,0.99,18.95
2088272,1.02,18.95
2088796,1.01,18.96
2089320,1.00,18.96
2089844,1.06,18.96
2090368,1.04,18.97
2090891,0.97,18.97
2091414,1.00,18.95
2091938,0.99,18.95
2092462,0.96,18.94
2092985,0.96,18.93
2093508,1.00,18.94
2094031,1.00,18.95
2094555,1.00,18.95
2095078,1.05,18.96
2095601,1.05,18.97
2096124,1.06,18.96
2096649,1.06,18.97
2097172,1.02,18.97
2097695,1.00,18.96
2098219,1.02,18.95
2098750,0.99,18.95
2099275,1.00,18.96
2099799,1.03,18.96
2100322,0.99,18.96
2100846,1.02,18.95
2101369,1.00,18.95
2101893,1.00,18.95
2102417,0.99,18.95
2102940,0.99,18.95
2103463,0.99,18.95
2103987,0.99,18.95
2104511,0.98,18.94
2105034,0.97,18.95
2105558,0.97,18.94
2106082,0.95,18.94
2106605,0.98,18.94
2107128,1.00,18.94
2107653,1.01,18.95
2108176,0.98,18.96
2108699,0.99,18.95
2109223,1.01,18.95
2109747,1.00,18.95
2110270,1.01,18.95
2110794,1.03,18.96
2111318,1.02,18.96
2111841,1.03,18.96
2112367,1.08,18.94
2112894,1.01,18.94
2113419,1.03,18.95
2113942,1.00,18.98
2114465,0.98,18.94
2114989,1.03,18.94
2115513,1.06,18.96
2116035,1.03,18.96
2116559,1.05,18.96
2117083,1.06,18.95
2117606,1.04,18.96
2118129,1.06,18.95
2118653,1.06,18.95
2119177,1.04,18.94
2119700,1.04,18.95
2120223,1.06,18.94
2120747,1.00,18.95
2121271,0.99,18.94
2121794,1.03,18.93
2122317,1.01,18.94
2122841,0.93,18.93
2123365,0.98,18.92
2123888,0.95,18.93
2124411,0.98,18.92
2124935,0.98,18.92
2125458,0.96,18.92
2125985,0.92,18.93
2126509,1.07,18.95
2127033,0.97,18.94
2127561,0.99,18.92
2128086,1.01,18.92
2128609,0.99,18.94
2129132,1.04,18.95
2129655,1.03,18.94
2130179,0.97,18.93
2130703,0.98,18.93
2131226,1.01,18.93
2131749,1.03,18.95
2132273,1.05,18.95
2132796,1.03,18.93
2133319,0.98,18.94
2133842,0.93,18.93
2134366,1.00,18.92
2134890,0.96,18.94
2135413,1.05,18.93
2135937,1.05,18.94
2136460,1.01,18.94
2136983,1.00,18.94
2137506,0.99,18.92
2138030,0.97,18.93
2138553,0.99,18.93
2139079,1.04,18.93
2139602,1.04,18.95
2140126,1.01,18.94
2140649,1.02,18.92
2141172,0.97,18.92
2141700,0.97,18.91
2142223,1.00,18.93
2142746,1.03,18.93
2143270,1.03,18.95
2143794,1.02,18.93
2144317,0.99,18.93
2144840,0.97,18.92
2145363,1.01,18.92
2145888,1.03,18.95
2146411,1.03,18.93
2146934,0.98,18.91
2147458,1.02,18.94
2147981,0.97,18.93
2148505,0.98,18.92
2149028,1.01,18.93
2149552,1.03,18.93
2150075,1.00,18.93
2150598,0.97,18.92
2151122,1.00,18.92
2151646,1.04,18.93
2152169,0.99,18.93
2152695,0.98,18.91
2153219,1.01,18.92
2153743,0.99,18.93
2154266,1.05,18.93
2154789,0.99,18.92
2155313,0.98,18.92
2155836,0.99,18.91
2156364,1.00,18.92
2156889,1.00,18.93
2157413,1.07,18.93
2157937,1.00,18.94
2158460,1.00,18.94
2158984,1.01,18.92
2159507,0.98,18.91
2160030,0.98,18.92
2160553,1.01,18.92
2161077,1.03,18.92
2161600,1.02,18.93
2162123,1.01,18.92
2162647,0.93,18.92
2163170,0.96,18.91
2163693,0.99,18.90
2164216,0.98,18.92
2164740,1.00,18.92
2165263,1.03,18.92
2165789,0.98,18.92
2166312,1.01,18.94
2166837,1.01,18.92
2167360,0.98,18.92
2167883,0.96,18.92
2168407,0.97,18.91
2168930,0.96,18.90
2169453,0.97,18.91
2169977,1.00,18.90
2170501,0.99,18.91
2171030,1.00,18.91
2171555,0.97,18.92
2172081,0.98,18.92
2172604,0.99,18.92
2173127,1.01,18.91
2173650,1.01,18.93
2174174,1.02,18.92
2174697,1.02,18.93
2175220,0.99,18.91
2175744,0.96,18.90
2176268,1.04,18.93
2176791,0.95,18.90
2177314,0.94,18.92
2177838,1.02,18.92
2178361,0.91,18.91
2178884,1.02,18.92
2179410,1.01,18.90
2179935,0.97,18.90
2180459,1.04,18.94
2180983,1.01,18.90
2181507,0.96,18.90
2182031,1.06,18.92
2182554,1.00,18.89
2183077,1.03,18.90
2183602,1.03,18.92
2184125,1.05,18.91
2184648,1.01,18.89
2185176,0.85,18.92
2185701,0.99,18.92
2186224,1.05,18.92
2186748,1.05,18.92
2187272,1.04,18.92
2187795,1.06,18.92
2188319,1.05,18.92
2188843,1.05,18.92
2189366,1.05,18.92
2189890,1.03,18.92
2190413,1.04,18.92
2190937,1.08,18.91
2191461,1.05,18.92
2191984,1.05,18.92
2192507,1.03,18.92
2193034,1.01,18.91
2193557,1.00,18.91
2194081,0.99,18.90
2194605,1.00,18.90
2195128,1.00,18.90
2195651,0.98,18.89
2196175,0.94,18.89
2196699,0.98,18.91
2197222,0.99,18.89
2197745,1.03,18.92
2198269,1.02,18.92
2198793,1.05,18.93
2199316,0.98,18.92
2199844,0.97,18.90
2200370,0.97,18.88
2200893,1.01,18.91
2201416,1.02,18.92
2201940,1.03,18.91
2202464,0.99,18.89
2202987,0.95,18.90
2203510,1.02,18.91
2204034,0.96,18.90
2204558,0.97,18.88
2205081,0.96,18.91
2205604,1.00,18.93
2206133,1.00,18.91
2206657,0.95,18.88
2207181,1.00,18.92
2207705,1.05,18.91
2208228,0.99,18.88
2208751,0.98,18.91
2209274,1.04,18.91
2209799,0.98,18.89
2210322,0.99,18.91
2210845,1.04,18.92
2211369,1.01,18.89
2211893,1.00,18.88
2212416,0.99,18.90
2212939,1.04,18.90
2213464,1.01,18.90
2213991,0.98,18.90
2214514,0.98,18.88
2215037,0.99,18.89
2215562,0.99,18.91
2216085,0.97,18.88
2216608,0.93,18.90
2217132,0.97,18.91
2217656,1.00,18.91
2218179,1.07,18.91
2218702,0.99,18.90
2219226,0.97,18.89
2219754,1.03,18.90
2220279,1.02,18.88
2220803,1.04,18.91
2221326,0.99,18.88
2221849,1.01,18.91
2222373,1.00,18.89
2222897,0.95,18.89
2223420,1.04,18.91
2223944,1.01,18.89
2224467,1.03,18.88
2224991,1.03,18.90
2225515,0.99,18.90
2226038,1.06,18.89
2226562,1.00,18.89
2227085,0.99,18.88
2227609,1.00,18.90
2228132,1.00,18.89
2228661,0.93,18.88
2229185,1.03,18.90
2229708,0.98,18.89
2230232,0.98,18.88
2230755,1.04,18.90
2231278,0.93,18.91
2231802,0.96,18.88
2232326,1.00,18.89
2232852,1.00,18.89
2233376,0.97,18.87
2233901,1.00,18.89
2234424,1.00,18.90
2234948,0.99,18.89
2235471,1.03,18.89
2235996,1.04,18.90
2236519,0.99,18.90
2237042,1.00,18.88
2237566,0.99,18.87
2238090,1.00,18.89
2238613,1.02,18.88
2239136,1.01,18.89
2239661,1.02,18.89
2240184,1.02,18.88
2240707,0.93,18.87
2241231,0.97,18.90
2241755,1.00,18.92
2242278,1.05,18.89
2242806,1.04,18.90
2243331,1.04,18.89
2243854,1.05,18.88
2244378,1.00,18.91
2244901,1.03,18.89
2245425,1.05,18.88
2245949,1.02,18.89
2246475,1.03,18.88
2246999,1.04,18.89
2247522,0.99,18.89
2248045,1.02,18.86
2248568,1.00,18.89
2249092,0.98,18.88
2249615,0.95,18.89
2250139,0.99,18.88
2250662,0.99,18.88
2251186,0.99,18.87
2251709,0.96,18.87
2252232,0.95,18.87
2252756,0.98,18.87
2253280,0.96,18.88
2253803,1.15,18.80
2254326,1.00,18.82
2254850,1.38,18.60
2255373,2.05,18.37
2255897,1.91,18.33
2256420,1.70,18.42
2256944,2.04,18.21
2257472,2.07,18.27
2257995,2.29,18.22
2258519,1.90,18.34
2259042,2.05,18.32
2259565,1.76,18.32
2260092,1.85,18.30
2260616,1.76,18.32
2261139,2.37,18.15
2261662,2.31,18.30
2262185,1.77,18.34
2262709,1.01,18.70
2263232,1.04,18.80
2263755,1.03,18.78
2264279,0.88,18.82
2264802,0.95,18.87
2265325,1.08,18.85
2265848,1.08,18.83
2266372,0.95,18.86
2266895,0.97,18.81
2267418,1.00,18.86
2267941,1.00,18.88
2268465,1.01,18.87
2268988,1.00,18.85
2269511,2.42,18.22
2270034,2.19,18.29
2270558,1.88,18.25
2271081,1.98,18.31
2271604,1.14,18.67
2272132,1.61,18.54
2272657,1.69,18.45
2273185,1.35,18.60
2273710,1.96,18.37
2274233,1.85,18.32
2274757,1.90,18.32
2275280,1.99,18.32
2275805,2.66,18.14
2276328,1.89,18.31
2276853,1.07,18.66
2277378,1.01,18.76
2277901,0.99,18.79
2278424,2.28,18.30
2278947,1.85,18.33
2279471,1.01,18.69
2279994,1.99,18.32
2280517,1.77,18.32
2281041,0.99,18.69
2281565,1.17,18.63
2282088,1.95,18.30
2282611,1.91,18.33
2283134,1.17,18.63
2283658,2.07,18.08
2284181,1.90,18.31
2284704,2.30,18.17
2285229,1.68,18.29
2285752,1.84,18.29
2286279,1.39,18.54
2286808,0.98,18.72
2287332,0.97,18.75
2287855,1.01,18.79
2288378,1.02,18.79
2288903,1.00,18.79
2289427,1.01,18.82
2289950,0.99,18.80
2290475,1.02,18.81
2290999,0.99,18.83
2291523,1.01,18.80
2292045,0.99,18.82
2292570,0.99,18.82
2293093,0.97,18.82
2293616,1.00,18.82
2294139,1.01,18.83
2294663,1.03,18.83
2295186,1.01,18.82
2295709,0.99,18.83
2296232,1.01,18.82
2296757,1.01,18.82
2297280,0.99,18.82
2297803,1.00,18.82
2298327,1.00,18.82
2298850,0.98,18.82
2299373,0.95,18.83
2299899,0.99,18.82
2300428,0.99,18.83
2300952,0.99,18.82
2301475,0.99,18.82
2302000,0.98,18.82
2302523,0.99,18.82
2303046,0.98,18.82
2303570,0.97,18.82
2304094,0.99,18.81
2304617,0.98,18.82
2305141,0.97,18.82
2305665,0.99,18.81
2306188,0.97,18.81
2306711,0.97,18.82
2307235,1.00,18.82
2307759,1.00,18.82
2308282,0.98,18.83
2308806,1.00,18.82
2309329,1.02,18.83
2309853,1.01,18.83
2310377,1.01,18.82
2310900,1.00,18.82
2311424,0.99,18.82
2311948,1.00,18.82
2312471,1.01,18.82
2312994,1.00,18.83
2313521,1.02,18.82
2314044,1.02,18.82
2314568,0.99,18.83
2315097,0.99,18.81
2315621,0.99,18.81
2316145,0.98,18.81
2316668,0.99,18.81
2317192,0.97,18.81
2317716,0.99,18.82
2318239,1.00,18.82
2318763,1.05,18.82
2319286,1.01,18.81
2319809,0.96,18.81
2320333,1.01,18.82
2320857,1.01,18.83
2321380,1.00,18.81
2321903,1.00,18.82
2322427,1.03,18.83
2322951,0.99,18.82
2323474,1.00,18.81
2323997,1.01,18.83
2324521,1.01,18.83
2325045,1.00,18.80
2325568,0.99,18.82
2326091,1.01,18.82
2326616,0.99,18.80
2327142,1.00,18.82
2327665,1.02,18.82
2328189,1.01,18.81
2328713,1.01,18.81
2329240,1.01,18.84
2329763,1.01,18.81
2330288,0.98,18.81
2330811,1.02,18.83
2331334,1.00,18.81
2331857,1.00,18.80
2332382,0.99,18.82
2332905,1.02,18.82
2333428,0.99,18.80
2333952,0.97,18.81
2334476,0.99,18.82
2334999,1.01,18.82
2335522,0.99,18.80
2336046,0.97,18.80
2336570,1.00,18.82
2337093,1.03,18.81
2337616,1.00,18.81
2338140,1.01,18.81
2338664,0.99,18.81
2339187,1.01,18.81
2339710,1.00,18.80
2340238,0.99,18.81
2340761,0.99,18.80
2341284,0.99,18.80
2341809,0.97,18.81
2342332,0.99,18.80
2342855,1.00,18.81
2343379,0.98,18.81
2343908,1.00,18.81
2344432,1.01,18.81
2344955,1.01,18.82
2345480,1.03,18.81
2346003,1.04,18.81
2346526,0.99,18.81
2347051,1.00,18.80
2347574,1.00,18.80
2348097,0.98,18.80
2348620,0.98,18.80
2349145,1.01,18.81
2349668,0.99,18.81
2350191,1.00,18.81
2350715,1.02,18.81
2351239,1.01,18.81
2351762,1.00,18.81
2352286,1.01,18.80
2352809,0.99,18.81
2353334,0.98,18.79
2353859,1.01,18.80
2354382,0.99,18.81
2354907,0.99,18.80
2355430,1.04,18.80
2355953,1.01,18.81
2356476,1.00,18.80
2357000,1.02,18.80
2357524,0.99,18.80
2358051,0.98,18.79
2358575,0.99,18.80
2359098,0.99,18.80
2359621,0.99,18.80
2360144,1.03,18.80
2360668,1.02,18.81
2361191,1.00,18.80
2361715,1.00,18.79
2362238,1.00,18.80
2362762,0.98,18.79
2363285,0.99,18.79
2363808,0.99,18.80
2364332,0.99,18.80
2364855,1.01,18.79
2365378,1.01,18.80
2365902,1.02,18.81
2366426,1.02,18.79
2366960,0.99,18.80
2367483,0.99,18.79
2368007,0.99,18.78
2368530,0.99,18.79
2369053,0.99,18.79
2369577,1.02,18.80
2370101,1.02,18.80
2370624,1.00,18.79
2371147,1.01,18.79
2371671,1.01,18.79
2372200,0.97,18.79
2372724,0.99,18.79
2373249,1.00,18.79
2373773,1.00,18.80
2374296,1.03,18.79
2374819,1.00,18.79
2375343,0.99,18.79
2375866,1.00,18.78
2376389,0.98,18.79
2376912,0.99,18.79
2377436,1.00,18.79
2377959,1.02,18.80
2378482,1.00,18.80
2379005,1.00,18.79
2379529,0.99,18.78
2380052,0.98,18.79
2380578,1.01,18.79
2381103,1.02,18.79
2381626,1.00,18.79
2382149,0.98,18.78
2382673,1.00,18.79
2383198,0.99,18.79
2383721,1.02,18.79
2384244,1.01,18.78
2384768,0.97,18.78
2385293,1.00,18.79
2385817,1.03,18.79
2386344,1.00,18.79
2386869,0.97,18.78
2387392,1.01,18.78
2387915,1.01,18.80
2388439,1.00,18.78
2388963,0.99,18.77
2389486,1.00,18.79
2390009,1.02,18.79
2390533,1.02,18.78
2391056,0.97,18.79
2391579,1.01,18.79
2392103,1.01,18.78
2392627,0.98,18.78
2393150,0.99,18.78
2393673,1.02,18.78
2394200,0.99,18.78
2394723,0.97,18.77
2395247,1.01,18.78
2395770,1.03,18.79
2396295,0.99,18.78
2396818,0.99,18.77
2397341,1.02,18.79
2397865,1.00,18.78
2398389,0.99,18.77
2398913,1.00,18.78
2399437,0.99,18.78
2399962,0.98,18.77
2400485,1.00,18.78
2401013,1.01,18.78
2401538,0.98,18.77
2402061,1.00,18.77
2402584,1.00,18.78
2403107,1.00,18.77
2403631,1.00,18.78
2404154,1.02,18.79
2404678,1.00,18.77
2405201,1.00,18.77
2405725,1.01,18.79
2406248,1.01,18.78
2406772,1.01,18.77
2407299,1.01,18.78
2407823,0.99,18.77
2408346,1.02,18.77
2408869,1.02,18.78
2409393,0.99,18.77
2409917,1.01,18.77
2410440,1.01,18.78
2410963,0.99,18.77
2411488,1.01,18.77
2412011,1.02,18.78
2412534,0.98,18.76
2413059,1.01,18.77
2413582,0.99,18.77
2414105,0.98,18.76
2414629,1.01,18.77
2415157,0.99,18.77
2415681,0.97,18.76
2416204,1.01,18.77
2416729,1.00,18.77
2417252,0.96,18.76
2417775,1.01,18.77
2418298,1.00,18.77
2418822,0.98,18.77
2419346,1.03,18.77
2419869,1.00,18.77
2420393,0.99,18.77
2420920,1.03,18.77
2421443,1.00,18.76
2421966,0.98,18.77
2422491,1.03,18.77
2423014,1.02,18.76
2423537,0.99,18.77
2424061,1.02,18.76
2424585,0.99,18.75
2425108,0.99,18.77
2425632,1.01,18.76
2426156,0.99,18.75
2426679,0.99,18.77
2427203,0.99,18.76
2427726,1.00,18.75
2428250,1.00,18.77
2428773,1.00,18.76
2429297,1.00,18.75
2429826,1.01,18.77
2430351,0.99,18.75
2430876,1.01,18.75
2431401,1.00,18.76
2431925,0.96,18.75
2432448,1.01,18.76
2432971,0.99,18.76
2433495,0.97,18.76
2434021,1.03,18.76
2434544,0.98,18.75
2435068,0.99,18.76
2435592,1.01,18.75
2436116,0.98,18.75
2436639,1.01,18.77
2437164,1.01,18.75
2437687,1.01,18.75
2438210,1.01,18.76
2438734,0.98,18.75
2439260,1.01,18.76
2439783,0.99,18.76
2440306,1.00,18.75
2440829,1.03,18.76
2441353,0.99,18.75
2441876,1.00,18.75
2442399,1.01,18.75
2442924,0.97,18.75
2443447,1.00,18.76
2443974,1.01,18.75
2444497,0.99,18.76
2445021,1.02,18.75
2445544,1.00,18.74
2446068,0.99,18.75
2446592,1.00,18.75
2447115,0.99,18.74
2447643,1.01,18.76
2448167,0.99,18.75
2448691,1.00,18.74
2449215,1.00,18.75
2449738,0.98,18.74
2450262,1.01,18.75
2450786,0.99,18.75
2451309,0.99,18.75
2451832,1.03,18.75
2452357,0.99,18.74
2452880,0.98,18.75
2453403,1.02,18.74
2453926,0.98,18.74
2454451,1.00,18.76
2454974,1.00,18.74
2455498,1.00,18.74
2456022,1.00,18.75
2456545,0.99,18.74
2457068,1.02,18.75
2457592,0.99,18.74
2458116,1.00,18.74
2458644,1.01,18.74
2459168,0.97,18.74
2459692,1.02,18.75
2460215,0.99,18.73
2460738,1.00,18.75
2461264,1.00,18.74
2461788,1.01,18.74
2462311,0.99,18.74
2462834,0.98,18.74
2463357,1.03,18.74
2463881,1.00,18.74
2464404,0.99,18.74
2464927,1.00,18.74
2465451,1.00,18.74
2465974,1.01,18.75
2466497,0.99,18.73
2467020,1.00,18.74
2467544,1.00,18.73
2468067,1.00,18.74
2468590,1.00,18.74
2469113,0.99,18.74
2469637,1.01,18.73
2470160,0.99,18.73
2470683,1.01,18.75
2471206,0.98,18.73
2471730,1.02,18.74
2472253,0.99,18.74
2472780,0.99,18.73
2473304,1.01,18.73
2473827,0.99,18.74
2474355,1.00,18.73
2474880,1.01,18.73
2475403,0.99,18.74
2475926,0.98,18.73
2476449,1.03,18.73
2476973,0.98,18.73
2477497,1.01,18.74
2478020,1.01,18.73
2478543,0.99,18.73
2479067,0.99,18.73
2479590,1.00,18.73
2480114,1.00,18.73
2480637,0.99,18.73
2481161,1.00,18.73
2481684,1.00,18.73
2482207,1.00,18.73
2482731,0.99,18.73
2483255,1.02,18.73
2483778,0.97,18.73
2484301,1.03,18.74
2484825,1.00,18.71
2485348,1.01,18.74
2485872,1.00,18.72
2486395,1.02,18.73
2486919,0.97,18.72
2487446,1.01,18.73
2487974,1.01,18.71
2488501,1.00,18.73
2489025,0.98,18.71
2489548,1.04,18.73
2490072,0.98,18.72
2490595,1.01,18.73
2491118,1.00,18.71
2491642,1.01,18.73
2492166,0.98,18.72
2492689,1.02,18.73
2493212,0.99,18.71
2493735,1.01,18.73
2494259,1.00,18.71
2494782,1.01,18.73
2495306,0.98,18.72
2495830,1.01,18.73
2496353,1.00,18.72
2496876,1.01,18.73
2497399,0.98,18.71
2497923,1.03,18.72
2498446,0.98,18.72
2498969,1.01,18.72
2499493,1.00,18.71
2500017,1.00,18.72
2500540,0.99,18.72
2501066,1.01,18.71
2501594,0.99,18.72
2502118,1.00,18.72
2502641,1.00,18.71
2503164,1.00,18.72
2503688,0.99,18.72
2504212,1.01,18.71
2504735,1.00,18.73
2505259,0.98,18.71
2505782,1.03,18.72
2506306,0.98,18.71
2506829,1.01,18.73
2507353,0.98,18.71
2507877,1.03,18.71
2508400,0.99,18.72
2508923,1.00,18.71
2509448,1.01,18.71
2509971,0.99,18.71
2510494,1.01,18.72
2511019,0.99,18.70
2511542,1.01,18.72
2512065,0.99,18.71
2512589,1.01,18.70
2513113,1.00,18.71
2513636,1.00,18.71
2514159,1.02,18.71
2514686,0.98,18.71
2515210,0.99,18.71
2515734,1.01,18.71
2516261,1.00,18.71
2516787,1.00,18.72
2517310,0.99,18.70
2517833,1.02,18.71
2518356,0.99,18.71
2518880,1.00,18.71
2519403,0.99,18.71
2519926,0.98,18.70
2520450,1.02,18.71
2520987,1.00,18.71
2521511,0.99,18.71
2522035,1.00,18.70
2522558,1.00,18.70
2523082,1.68,18.40
2523606,1.01,18.69
2524129,1.00,18.69
2524653,1.81,18.25
2525176,1.81,18.24
2525700,1.83,18.31
2526224,1.60,18.25
2526747,1.94,18.20
